Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Player_1__c,Player_2__c,Player_1_Total_Points__c,Player_2_Total_Points__c,Number_of_Games__c,Winner__c,Predicted_Winner__c,Tournament__c,Match_Status__c,Match_Start__c,Match_End_Time__c,Tournament_2__c
a033i000000x8H4AAI,0053i000000U8dNAAS,,Match-0326,2019-07-02T23:42:55.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:37.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,26,29,3,Player 2,,,,,,
a033i000000x8HUAAY,0053i000000U8dNAAS,,Match-0352,2019-07-02T23:42:56.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:39.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,23,29,3,Player 2,,,,,,
a033i000000x8HVAAY,0053i000000U8dNAAS,,Match-0353,2019-07-02T23:42:56.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:39.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,21,27,3,Player 2,,,,,,
a033i000000x8HWAAY,0053i000000U8dNAAS,,Match-0354,2019-07-02T23:42:56.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:39.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,31,18,3,Player 1,,,,,,
a033i000000x8HXAAY,0053i000000U8dNAAS,,Match-0355,2019-07-02T23:42:56.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:39.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,27,31,3,Player 2,,,,,,
a033i000000x8HYAAY,0053i000000U8dNAAS,,Match-0356,2019-07-02T23:42:56.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:39.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,22,32,3,Player 2,,,,,,
a033i000000x8CLAAY,0053i000000U8dNAAS,,Match-0033,2019-07-02T23:42:43.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,23,24,3,Player 2,,,,,,
a033i000000x8CMAAY,0053i000000U8dNAAS,,Match-0034,2019-07-02T23:42:43.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,20,30,3,Player 2,,,,,,
a033i000000x8CNAAY,0053i000000U8dNAAS,,Match-0035,2019-07-02T23:42:43.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,23,29,3,Player 2,,,,,,
a033i000000x8COAAY,0053i000000U8dNAAS,,Match-0036,2019-07-02T23:42:43.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,28,26,3,Player 1,,,,,,
a033i000000x8CjAAI,0053i000000U8dNAAS,,Match-0057,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,27,26,3,Player 1,,,,,,
a033i000000x8CkAAI,0053i000000U8dNAAS,,Match-0058,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,16,28,3,Player 2,,,,,,
a033i000000x8ClAAI,0053i000000U8dNAAS,,Match-0059,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,31,26,3,Player 1,,,,,,
a033i000000x8CmAAI,0053i000000U8dNAAS,,Match-0060,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,17,33,3,Player 2,,,,,,
a033i000000x8CnAAI,0053i000000U8dNAAS,,Match-0061,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,24,32,3,Player 2,,,,,,
a033i000000x8CtAAI,0053i000000U8dNAAS,,Match-0067,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:26.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,11,33,3,Player 2,,,,,,
a033i000000x8CuAAI,0053i000000U8dNAAS,,Match-0068,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:26.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,23,32,3,Player 2,,,,,,
a033i000000x8CvAAI,0053i000000U8dNAAS,,Match-0069,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:26.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,14,33,3,Player 2,,,,,,
a033i000000x8CwAAI,0053i000000U8dNAAS,,Match-0070,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:26.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,20,33,3,Player 2,,,,,,
a033i000000x8CxAAI,0053i000000U8dNAAS,,Match-0071,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:26.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,17,33,3,Player 2,,,,,,
a033i000000x8D3AAI,0053i000000U8dNAAS,,Match-0077,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,27,26,3,Player 1,,,,,,
a033i000000x8D4AAI,0053i000000U8dNAAS,,Match-0078,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,25,18,3,Player 1,,,,,,
a033i000000x8D5AAI,0053i000000U8dNAAS,,Match-0079,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,26,25,3,Player 1,,,,,,
a033i000000x8D6AAI,0053i000000U8dNAAS,,Match-0080,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,33,24,3,Player 1,,,,,,
a033i000000x8D7AAI,0053i000000U8dNAAS,,Match-0081,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,19,25,3,Player 2,,,,,,
a033i000000x8D8AAI,0053i000000U8dNAAS,,Match-0082,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,30,18,3,Player 1,,,,,,
a033i000000x8D9AAI,0053i000000U8dNAAS,,Match-0083,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,29,26,3,Player 1,,,,,,
a033i000000x8DAAAY,0053i000000U8dNAAS,,Match-0084,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,27,23,3,Player 1,,,,,,
a033i000000x8DBAAY,0053i000000U8dNAAS,,Match-0085,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,26,21,3,Player 1,,,,,,
a033i000000x8DCAAY,0053i000000U8dNAAS,,Match-0086,2019-07-02T23:42:45.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,28,24,3,Player 1,,,,,,
a033i000000x8DNAAY,0053i000000U8dNAAS,,Match-0097,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,25,32,3,Player 2,,,,,,
a033i000000x8DOAAY,0053i000000U8dNAAS,,Match-0098,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,27,26,3,Player 1,,,,,,
a033i000000x8DPAAY,0053i000000U8dNAAS,,Match-0099,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,26,28,3,Player 2,,,,,,
a033i000000x8DQAAY,0053i000000U8dNAAS,,Match-0100,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,18,33,3,Player 2,,,,,,
a033i000000x8DRAAY,0053i000000U8dNAAS,,Match-0101,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,20,32,3,Player 2,,,,,,
a033i000000x8DSAAY,0053i000000U8dNAAS,,Match-0102,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,17,33,3,Player 2,,,,,,
a033i000000x8DTAAY,0053i000000U8dNAAS,,Match-0103,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,18,33,3,Player 2,,,,,,
a033i000000x8DUAAY,0053i000000U8dNAAS,,Match-0104,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,20,33,3,Player 2,,,,,,
a033i000000x8DVAAY,0053i000000U8dNAAS,,Match-0105,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,26,28,3,Player 2,,,,,,
a033i000000x8DWAAY,0053i000000U8dNAAS,,Match-0106,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,24,27,3,Player 2,,,,,,
a033i000000x8DcAAI,0053i000000U8dNAAS,,Match-0112,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,23,33,3,Player 2,,,,,,
a033i000000x8DdAAI,0053i000000U8dNAAS,,Match-0113,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,26,28,3,Player 2,,,,,,
a033i000000x8DeAAI,0053i000000U8dNAAS,,Match-0114,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,11,33,3,Player 2,,,,,,
a033i000000x8DfAAI,0053i000000U8dNAAS,,Match-0115,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,22,33,3,Player 2,,,,,,
a033i000000x8DgAAI,0053i000000U8dNAAS,,Match-0116,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,12,33,3,Player 2,,,,,,
a033i000000x8DhAAI,0053i000000U8dNAAS,,Match-0117,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,25,28,3,Player 2,,,,,,
a033i000000x8DiAAI,0053i000000U8dNAAS,,Match-0118,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:27.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,13,33,3,Player 2,,,,,,
a033i000000x8MUAAY,0053i000000U8dNAAS,,Match-0662,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,20,33,3,Player 2,,,,,,
a033i000000x8MVAAY,0053i000000U8dNAAS,,Match-0663,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:51.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,24,33,3,Player 2,,,,,,
a033i000000x8MWAAY,0053i000000U8dNAAS,,Match-0664,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,20,26,3,Player 2,,,,,,
a033i000000x8MXAAY,0053i000000U8dNAAS,,Match-0665,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,24,33,3,Player 2,,,,,,
a033i000000x8MYAAY,0053i000000U8dNAAS,,Match-0666,2019-07-02T23:43:09.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,16,28,3,Player 2,,,,,,
a033i000000x8NcAAI,0053i000000U8dNAAS,,Match-0732,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,26,28,3,Player 2,,,,,,
a033i000000x8NdAAI,0053i000000U8dNAAS,,Match-0733,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:52.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,23,27,3,Player 2,,,,,,
a033i000000x8NeAAI,0053i000000U8dNAAS,,Match-0734,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,20,30,3,Player 2,,,,,,
a033i000000x8NfAAI,0053i000000U8dNAAS,,Match-0735,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,23,29,3,Player 2,,,,,,
a033i000000x8NgAAI,0053i000000U8dNAAS,,Match-0736,2019-07-02T23:43:12.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:53.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:39.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,21,27,3,Player 2,,,,,,
a033i000000x8BqAAI,0053i000000U8dNAAS,,Match-0002,2019-07-02T23:42:41.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:23.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,26,24,3,Player 1,,,,,,
a033i000000x8BrAAI,0053i000000U8dNAAS,,Match-0003,2019-07-02T23:42:41.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:23.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,21,31,3,Player 2,,,,,,
a033i000000x8BsAAI,0053i000000U8dNAAS,,Match-0004,2019-07-02T23:42:41.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:23.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,2019-07-03T20:26:29.000+0000,2019-07-03T20:26:29.000+0000,a023i000001BjXDAA0,a023i000001BjfYAAS,21,33,3,Player 2,,,,,,
a033i000000x8BtAAI,0053i000000U8dNAAS,,Match-0005,2019-07-02T23:42:41.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:23.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,26,24,3,Player 1,,,,,,
a033i000000x8BuAAI,0053i000000U8dNAAS,,Match-0006,2019-07-02T23:42:41.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:24.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,18,30,3,Player 2,,,,,,
a033i000000x8CeAAI,0053i000000U8dNAAS,,Match-0052,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,33,20,3,Player 1,,,,,,
a033i000000x8CfAAI,0053i000000U8dNAAS,,Match-0053,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,33,15,3,Player 1,,,,,,
a033i000000x8CgAAI,0053i000000U8dNAAS,,Match-0054,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,33,17,3,Player 1,,,,,,
a033i000000x8ChAAI,0053i000000U8dNAAS,,Match-0055,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,28,27,3,Player 1,,,,,,
a033i000000x8CiAAI,0053i000000U8dNAAS,,Match-0056,2019-07-02T23:42:44.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:25.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,27,30,3,Player 2,,,,,,
a033i000000x8DjAAI,0053i000000U8dNAAS,,Match-0119,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,16,33,3,Player 2,,,,,,
a033i000000x8DkAAI,0053i000000U8dNAAS,,Match-0120,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,21,32,3,Player 2,,,,,,
a033i000000x8DlAAI,0053i000000U8dNAAS,,Match-0121,2019-07-02T23:42:46.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,26,26,3,Player 2,,,,,,
a033i000000x8DmAAI,0053i000000U8dNAAS,,Match-0122,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,27,32,3,Player 2,,,,,,
a033i000000x8DnAAI,0053i000000U8dNAAS,,Match-0123,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,14,33,3,Player 2,,,,,,
a033i000000x8DoAAI,0053i000000U8dNAAS,,Match-0124,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,22,33,3,Player 2,,,,,,
a033i000000x8DpAAI,0053i000000U8dNAAS,,Match-0125,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,12,33,3,Player 2,,,,,,
a033i000000x8DqAAI,0053i000000U8dNAAS,,Match-0126,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,25,28,3,Player 2,,,,,,
a033i000000x8DrAAI,0053i000000U8dNAAS,,Match-0127,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,16,33,3,Player 2,,,,,,
a033i000000x8DsAAI,0053i000000U8dNAAS,,Match-0128,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,22,33,3,Player 2,,,,,,
a033i000000x8DtAAI,0053i000000U8dNAAS,,Match-0129,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,28,27,3,Player 1,,,,,,
a033i000000x8DuAAI,0053i000000U8dNAAS,,Match-0130,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:28.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,24,25,3,Player 2,,,,,,
a033i000000x8DvAAI,0053i000000U8dNAAS,,Match-0131,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfYAAS,a023i000001BjX8AAK,30,26,3,Player 1,,,,,,
a033i000000x8DwAAI,0053i000000U8dNAAS,,Match-0132,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,29,20,3,Player 1,,,,,,
a033i000000x8DxAAI,0053i000000U8dNAAS,,Match-0133,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,27,27,3,Player 2,,,,,,
a033i000000x8DyAAI,0053i000000U8dNAAS,,Match-0134,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjXDAA0,a023i000001BjfYAAS,21,27,3,Player 2,,,,,,
a033i000000x8DzAAI,0053i000000U8dNAAS,,Match-0135,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjXDAA0,28,23,3,Player 1,,,,,,
a033i000000x8E0AAI,0053i000000U8dNAAS,,Match-0136,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjX8AAK,a023i000001BjfYAAS,31,18,3,Player 1,,,,,,
a033i000000x8E1AAI,0053i000000U8dNAAS,,Match-0137,2019-07-02T23:42:47.000+0000,0053i000000U8dNAAS,2019-07-02T23:53:29.000+0000,0053i000000U8dNAAS,2019-07-17T19:30:38.000+0000,,,,a023i000001BjfdAAC,a023i000001BjfYAAS,33,19,3,Player 1,,,,,,
